,null,constant,periodic_1,periodic_2,periodic_3,periodic_4,periodic_5,checkerboard,stepwise,state_transition,change_point
22,-2.88,-2.30,-2.36,-2.58,-2.37,,,-2.78,-1.94,-2.72,
23,-2.88,-2.36,-2.44,-2.60,-2.60,,,-2.78,-2.03,-2.72,
24,-2.83,-2.28,-2.41,-2.64,-2.35,,,-2.87,-2.16,-2.85,
25,-2.90,-2.32,-2.45,-2.60,-2.71,,,-2.75,-2.14,-2.70,
26,-2.88,-2.40,-2.39,-2.58,-2.64,,,-2.75,-1.89,-2.77,
27,-2.81,-2.36,-2.44,-2.54,-2.47,,,-2.80,-2.13,-2.79,
28,-2.87,-2.42,-2.43,-2.45,-2.48,,,-2.75,-2.23,-2.70,
29,-2.90,-2.35,-2.38,-2.37,-2.43,,,-2.76,-1.91,-2.67,
30,-2.94,-2.48,-2.41,-2.57,-2.57,,,-2.79,-2.01,-2.68,
31,-2.84,-2.45,-2.33,-2.54,-2.54,,,-2.78,-1.94,-2.71,
32,-2.82,-2.43,-2.55,-2.58,-2.62,,,-2.83,-2.13,-2.76,
33,-2.94,-2.41,-2.51,-2.72,-2.36,,,-2.83,-1.95,-2.76,
34,-2.82,-2.37,-2.55,-2.58,-2.49,,,-2.83,-1.89,-2.70,
35,-2.83,-2.42,-2.38,-2.51,-2.61,,,-2.87,-1.98,-2.73,
36,-2.81,-2.41,-2.40,-2.56,-2.70,,,-2.72,-1.98,-2.78,
37,-2.87,-2.44,-2.58,-2.58,-2.40,,,-2.83,-2.01,-2.89,
38,-2.90,-2.29,-2.42,-2.70,-2.51,,,-2.90,-2.13,-2.77,
39,-2.89,-2.25,-2.47,-2.51,-2.53,,,-2.79,-1.95,-2.71,
40,-2.89,-2.40,-2.38,-2.42,-2.47,,,-2.86,-2.09,-2.77,
41,-2.82,-2.41,-2.44,-2.54,-2.54,,,-2.81,-1.96,-2.73,
42,-2.88,-2.43,-2.43,-2.52,-2.51,,,-2.68,-2.06,-2.75,
43,-2.84,-2.37,-2.40,-2.69,-2.67,,,-2.74,-1.86,-2.69,
44,-2.81,-2.36,-2.41,-2.37,-2.65,,,-2.78,-1.93,-2.74,
45,-2.89,-2.32,-2.37,-2.67,-2.53,,,-2.72,-1.98,-2.68,
46,-2.87,-2.36,-2.50,-2.46,-2.60,,,-2.83,-2.04,-2.77,
47,-2.80,-2.40,-2.43,-2.49,-2.65,,,-2.79,-2.13,-2.80,
48,-2.86,-2.28,-2.38,-2.54,-2.58,,,-2.78,-1.98,-2.74,
49,-2.89,-2.32,-2.34,-2.40,-2.65,,,-2.76,-1.92,-2.76,
50,-2.96,-2.47,-2.58,-2.40,-2.61,,,-2.89,-1.97,-2.68,
51,-2.78,-2.32,-2.58,-2.53,-2.56,,,-2.70,-2.05,-2.73,
52,-2.85,-2.44,-2.41,-2.49,-2.59,,,-2.74,-2.13,-2.77,
53,-2.78,-2.38,-2.46,-2.45,-2.58,,,-2.65,-2.00,-2.78,
54,-2.81,-2.36,-2.45,-2.47,-2.48,,,-2.72,-2.26,-2.77,
55,-2.89,-2.38,-2.47,-2.51,-2.58,,,-3.00,-1.99,-2.67,
56,-2.93,-2.31,-2.47,-2.47,-2.56,,,-2.71,-1.88,-2.81,
57,-2.75,-2.42,-2.38,-2.66,-2.55,,,-2.85,-2.18,-2.69,
58,-2.88,-2.43,-2.32,-2.60,-2.45,,,-2.72,-2.21,-2.74,
59,-2.84,-2.52,-2.69,-2.46,-2.91,,,-2.69,-2.00,-2.73,
60,-2.81,-2.45,-2.48,-2.48,-2.63,,,-2.76,-2.12,-2.82,
61,-2.83,-2.41,-2.39,-2.48,-2.37,,,-2.80,-2.02,-2.77,
62,-2.83,-2.39,-2.37,-2.43,-2.63,,,-2.78,-2.28,-2.74,
63,-2.87,-2.47,-2.38,-2.38,-2.52,,,-2.85,-2.16,-2.73,
64,-2.91,-2.46,-2.47,-2.46,-2.39,,,-2.79,-2.16,-2.73,
65,-2.85,-2.46,-2.35,-2.39,-2.49,,,-2.78,-1.93,-2.72,
66,-2.85,-2.40,-2.44,-2.66,-2.59,,,-2.84,-2.02,-2.69,
67,-2.88,-2.38,-2.45,-2.42,-2.70,,,-2.77,-2.08,-2.78,
68,-2.79,-2.36,-2.56,-2.50,-2.44,,,-2.87,-2.22,-2.75,
69,-2.81,-2.31,-2.42,-2.41,-2.43,,,-2.77,-1.96,-2.69,
70,-2.83,-2.35,-2.48,-2.66,-2.50,,,-2.80,-1.97,-2.75,
71,-2.90,-2.42,-2.49,-2.56,-2.39,,,-2.72,-2.19,-2.67,
72,-2.86,-2.40,-2.44,-2.45,-2.64,,,-2.63,-1.92,-2.86,
73,-2.85,-2.41,-2.47,-2.44,-2.70,,,-2.85,-2.02,-2.79,
74,-2.95,-2.52,-2.40,-2.48,-2.57,,,-2.76,-1.95,-2.75,
75,-2.81,-2.46,-2.44,-2.50,-2.52,,,-2.86,-1.97,-2.81,
76,-2.83,-2.39,-2.43,-2.53,-2.60,,,-2.76,-1.97,-2.72,
77,-2.83,-2.37,-2.41,-2.57,-2.56,,,-2.81,-2.08,-2.84,
78,-2.93,-2.30,-2.74,-2.54,-2.43,,,-2.87,-1.84,-2.80,
79,-2.77,-2.48,-2.46,-2.56,-2.64,,,-2.82,-1.85,-2.72,
80,-2.88,-2.41,-2.40,-2.41,-2.65,,,-2.92,-2.05,-2.79,
81,-2.78,-2.45,-2.44,-2.54,-2.91,,,-2.96,-1.95,-2.73,
82,-2.89,-2.38,-2.51,-2.43,-2.68,,,-2.82,-1.89,-2.69,
83,-2.84,-2.31,-2.46,-2.45,-2.42,,,-2.83,-1.92,-2.77,
84,-2.80,-2.47,-2.29,-2.50,-2.45,,,-2.75,-2.16,-2.73,
85,-2.82,-2.40,-2.37,-2.40,-2.58,,,-2.85,-2.10,-2.73,
86,-2.84,-2.45,-2.19,-2.33,-2.56,,,-2.66,-2.09,-2.76,
87,-2.78,-2.33,-2.36,-2.55,-2.55,,,-2.77,-2.13,-2.76,
88,-2.85,-2.43,-2.32,-2.31,-2.63,,,-2.87,-2.18,-2.86,
89,-2.83,-2.34,-2.42,-2.35,-2.55,,,-2.64,-2.06,-2.71,
90,-2.92,-2.36,-2.57,-2.49,-2.41,,,-2.95,-2.03,-2.73,
91,-2.91,-2.44,-2.69,-2.73,-2.70,,,-2.80,-2.11,-2.74,
92,-2.88,-2.45,-2.47,-2.47,-2.51,,,-2.72,-2.08,-2.72,
93,-2.94,-2.33,-2.63,-2.64,-2.57,,,-2.77,-1.93,-2.67,
94,-2.86,-2.30,-2.34,-2.42,-2.53,,,-2.85,-2.04,-2.77,
95,-2.87,-2.34,-2.38,-2.49,-2.57,,,-2.80,-2.03,-2.74,
96,-2.78,-2.34,-2.30,-2.48,-2.58,,,-2.81,-2.17,-2.73,
97,-2.92,-2.35,-2.30,-2.44,-2.45,,,-2.82,-2.15,-2.82,
98,-2.86,-2.44,-2.55,-2.53,-2.64,,,-2.90,-2.11,-2.73,
99,-2.80,-2.26,-2.35,-2.48,-2.47,,,-2.88,-2.04,-2.74,
100,-2.88,-2.39,-2.37,-2.55,-2.46,,,-2.86,-2.03,-2.72,
101,-2.91,-2.33,-2.52,-2.55,-2.53,,,-2.86,-2.01,-2.73,
102,-2.87,-2.39,-2.53,-2.41,-2.62,,,-2.98,-1.83,-2.74,
103,-2.82,-2.23,-2.58,-2.53,-2.58,,,-2.70,-2.05,-2.78,
104,-2.87,-2.29,-2.40,-2.50,-2.62,,,-2.81,-2.11,-2.77,
105,-2.83,-2.37,-2.43,-2.60,-2.51,,,-2.86,-1.96,-2.72,
106,-2.81,-2.42,-2.51,-2.49,-2.44,,,-2.70,-1.95,-2.79,
107,-2.88,-2.35,-2.35,-2.77,-2.57,,,-2.77,-2.09,-2.76,
108,-2.90,-2.28,-2.54,-2.47,-2.95,,,-2.70,-2.10,-2.77,
109,-2.82,-2.34,-2.50,-2.61,-2.54,,,-2.92,-2.00,-2.73,
110,-2.90,-2.36,-2.51,-2.46,-2.64,,,-2.84,-2.09,-2.75,
111,-2.78,-2.43,-2.40,-2.37,-2.63,,,-2.99,-2.12,-2.79,
112,-2.80,-2.42,-2.56,-2.56,-2.61,,,-2.97,-1.94,-2.73,
113,-2.95,-2.39,-2.38,-2.48,-2.60,,,-2.79,-1.96,-2.73,
114,-2.80,-2.46,-2.36,-2.59,-2.66,,,-2.83,-2.05,-2.66,
115,-2.87,-2.37,-2.33,-2.63,-2.56,,,-2.86,-2.13,-2.78,
116,-2.88,-2.43,-2.46,-2.52,-2.56,,,-2.88,-2.09,-2.68,
117,-2.82,-2.45,-2.44,-2.56,-2.56,,,-2.72,-2.07,-2.85,
118,-2.80,-2.45,-2.42,-2.58,-2.53,,,-2.86,-1.93,-2.69,
119,-2.87,-2.45,-2.47,-2.49,-2.52,,,-2.84,-1.96,-2.84,
120,-2.85,-2.43,-2.52,-2.39,-2.51,,,-2.79,-2.15,-2.71,
121,-2.84,-2.51,-2.40,-2.48,-2.58,,,-2.80,-1.93,-2.74,
122,-2.91,-2.43,-2.47,-2.74,-2.39,,,-2.80,-2.03,-2.69,
123,-2.86,-2.33,-2.40,-2.40,-2.45,,,-2.91,-2.02,-2.84,
124,-2.91,-2.22,-2.45,-2.63,-2.59,,,-2.76,-2.12,-2.78,
125,-2.95,-2.34,-2.44,-2.51,-2.71,,,-2.90,-2.09,-2.77,
126,-2.86,-2.33,-2.39,-2.42,-2.61,,,-2.70,-2.19,-2.84,
127,-2.84,-2.40,-2.28,-2.32,-2.54,,,-2.90,-2.06,-2.67,
128,-2.83,-2.42,-2.33,-2.42,-2.49,,,-2.78,-2.02,-2.70,
129,-2.86,-2.43,-2.48,-2.67,-2.56,,,-2.88,-2.00,-2.65,
130,-2.87,-2.32,-2.37,-2.62,-2.64,,,-2.79,-1.94,-2.70,
131,-2.79,-2.31,-2.51,-2.42,-2.53,,,-2.78,-1.89,-2.89,
132,-2.89,-2.48,-2.39,-2.64,-2.54,,,-2.78,-2.18,-2.83,
133,-2.87,-2.28,-2.39,-2.55,-2.46,,,-2.68,-1.94,-2.73,
134,-2.88,-2.30,-2.44,-2.57,-2.41,,,-2.78,-1.86,-2.78,
135,-2.84,-2.31,-2.28,-2.39,-2.61,,,-2.72,-1.94,-2.68,
136,-2.88,-2.48,-2.40,-2.45,-2.63,,,-2.89,-2.11,-2.68,
137,-2.82,-2.38,-2.41,-2.59,-2.52,,,-2.72,-2.04,-2.76,
138,-2.84,-2.47,-2.39,-2.35,-2.48,,,-2.82,-1.97,-2.74,
139,-2.84,-2.47,-2.46,-2.57,-2.59,,,-2.80,-2.14,-2.67,
140,-2.99,-2.36,-2.58,-2.39,-2.47,,,-2.72,-1.94,-2.72,
141,-2.96,-2.44,-2.49,-2.52,-2.50,,,-2.74,-2.20,-2.68,
142,-2.88,-2.26,-2.37,-2.45,-2.54,,,-2.80,-1.92,-2.74,
143,-2.88,-2.21,-2.57,-2.52,-2.60,,,-2.78,-1.86,-2.81,
144,-2.84,-2.32,-2.54,-2.58,-2.60,,,-2.84,-1.98,-2.66,
145,-2.93,-2.34,-2.39,-2.50,-2.54,,,-2.78,-2.09,-2.64,
146,-2.80,-2.34,-2.46,-2.38,-2.53,,,-2.67,-2.10,-2.80,
147,-2.90,-2.27,-2.47,-2.67,-2.57,,,-2.85,-2.04,-2.77,
148,-2.77,-2.45,-2.44,-2.50,-2.61,,,-2.79,-2.03,-2.86,
149,-2.79,-2.40,-2.55,-2.43,-2.49,,,-2.75,-2.07,-2.74,
150,-2.87,-2.44,-2.44,-2.35,-2.62,,,-2.81,-1.97,-2.64,
151,-2.85,-2.40,-2.52,-2.55,-2.61,,,-2.79,-2.02,-2.79,
152,-2.86,-2.48,-2.43,-2.67,-2.60,,,-2.74,-1.96,-2.77,
153,-2.91,-2.42,-2.45,-2.41,-2.67,,,-2.75,-1.97,-2.72,
154,-2.83,-2.41,-2.65,-2.49,-2.56,,,-2.74,-1.95,-2.74,
155,-2.85,-2.45,-2.33,-2.51,-2.74,,,-2.78,-1.96,-2.76,
156,-2.79,-2.40,-2.43,-2.50,-2.63,,,-2.75,-2.06,-2.83,
157,-2.85,-2.41,-2.44,-2.40,-2.50,,,-2.87,-2.09,-2.75,
158,-2.84,-2.43,-2.54,-2.44,-2.65,,,-2.75,-1.97,-2.79,
159,-2.83,-2.39,-2.49,-2.49,-2.60,,,-2.80,-2.03,-2.73,
160,-2.91,-2.33,-2.44,-2.71,-2.59,,,-2.74,-1.95,-2.76,
161,-2.77,-2.36,-2.49,-2.52,-2.64,,,-2.72,-2.10,-2.79,
162,-2.85,-2.47,-2.46,-2.44,-2.51,,,-2.78,-1.81,-2.79,
163,-2.82,-2.31,-2.32,-2.49,-2.41,,,-2.88,-2.10,-2.67,
164,-2.86,-2.34,-2.45,-2.45,-2.67,,,-2.73,-2.12,-2.73,
165,-2.87,-2.31,-2.44,-2.34,-2.61,,,-2.75,-2.05,-2.88,
166,-2.82,-2.47,-2.40,-2.64,-2.62,,,-2.79,-2.19,-2.74,
167,-2.90,-2.36,-2.38,-2.53,-2.84,,,-2.81,-2.13,-2.68,
168,-2.85,-2.45,-2.48,-2.48,-2.54,,,-2.95,-2.14,-2.78,
169,-2.87,-2.45,-2.42,-2.60,-2.73,,,-2.74,-2.00,-2.78,
170,-2.80,-2.32,-2.35,-2.45,-2.52,,,-2.71,-2.08,-2.76,
171,-2.78,-2.45,-2.39,-2.44,-2.49,,,-2.78,-2.15,-2.79,
172,-2.88,-2.28,-2.47,-2.65,-2.64,,,-2.90,-1.95,-2.73,
173,-2.90,-2.36,-2.45,-2.58,-2.49,,,-2.78,-1.92,-2.71,
174,-2.95,-2.43,-2.51,-2.48,-2.57,,,-2.80,-2.03,-2.76,
175,-2.81,-2.60,-2.35,-2.50,-2.53,,,-2.81,-1.97,-2.70,
176,-2.86,-2.41,-2.35,-2.55,-2.59,,,-2.79,-2.00,-2.78,
177,-2.78,-2.34,-2.45,-2.38,-2.60,,,-2.80,-2.30,-2.73,
178,-2.82,-2.34,-2.25,-2.39,-2.55,,,-2.91,-2.08,-2.89,
179,-2.83,-2.34,-2.54,-2.48,-2.46,,,-2.75,-2.05,-2.66,
180,-2.83,-2.35,-2.64,-2.48,-2.62,,,-2.70,-2.00,-2.70,
181,-2.82,-2.35,-2.38,-2.33,-2.63,,,-2.91,-2.17,-2.72,
182,-2.83,-2.54,-2.36,-2.69,-2.46,,,-2.81,-1.84,-2.74,
183,-2.86,-2.35,-2.32,-2.62,-2.66,,,-2.80,-1.92,-2.77,
184,-2.85,-2.36,-2.53,-2.53,-2.48,,,-2.96,-2.00,-2.67,
185,-2.94,-2.39,-2.32,-2.47,-2.60,,,-2.63,-1.98,-2.85,
186,-2.88,-2.34,-2.47,-2.58,-2.47,,,-2.81,-1.89,-2.76,
187,-2.90,-2.33,-2.56,-2.51,-2.48,,,-2.77,-1.74,-2.76,
188,-2.81,-2.42,-2.36,-2.43,-2.52,,,-2.80,-2.10,-2.68,
189,-2.80,-2.44,-2.46,-2.61,-2.65,,,-2.70,-2.17,-2.70,
190,-2.82,-2.36,-2.58,-2.43,-2.59,,,-2.92,-2.09,-2.77,
191,-2.81,-2.41,-2.54,-2.50,-2.55,,,-2.71,-2.00,-2.72,
192,-2.90,-2.37,-2.49,-2.49,-2.44,,,-2.80,-2.21,-2.70,
193,-2.85,-2.37,-2.38,-2.46,-2.63,,,-2.80,-2.11,-2.80,
194,-2.88,-2.28,-2.44,-2.70,-2.52,,,-2.77,-2.02,-2.79,
195,-2.91,-2.39,-2.50,-2.71,-2.61,,,-2.85,-1.95,-2.70,
196,-2.83,-2.34,-2.41,-2.59,-2.68,,,-2.75,-2.05,-2.72,
197,-2.88,-2.37,-2.56,-2.64,-2.56,,,-2.77,-1.98,-2.73,
198,-2.92,-2.24,-2.59,-2.40,-2.48,,,-2.81,-1.87,-2.77,
199,-2.87,-2.29,-2.40,-2.54,-2.57,,,-2.72,-2.29,-2.72,
