,null,constant,periodic_1,periodic_2,periodic_3,periodic_4,periodic_5,checkerboard,stepwise,state_transition,change_point
24,-2.79,-2.70,-2.65,-2.65,-2.71,,,-2.92,-2.73,-2.79,
25,-2.82,-2.66,-2.69,-2.57,-2.67,,,-2.71,-2.47,-2.77,
26,-2.74,-2.63,-2.62,-2.70,-2.59,,,-2.65,-2.50,-2.73,
27,-2.90,-2.65,-2.65,-2.70,-2.60,,,-2.75,-2.59,-2.76,
28,-2.80,-2.64,-2.62,-2.76,-2.73,,,-2.88,-2.69,-2.80,
29,-2.98,-2.67,-2.59,-2.58,-2.71,,,-2.74,-2.62,-2.73,
30,-2.92,-2.67,-2.63,-2.76,-2.71,,,-2.77,-2.60,-2.77,
31,-2.84,-2.70,-2.75,-2.78,-2.68,,,-2.90,-2.71,-2.71,
32,-2.82,-2.62,-2.61,-2.58,-2.61,,,-2.85,-2.43,-2.86,
33,-2.83,-2.55,-2.53,-2.59,-2.66,,,-2.88,-2.52,-2.80,
34,-2.88,-2.64,-2.75,-2.53,-2.66,,,-2.77,-2.61,-2.85,
35,-2.81,-2.67,-2.61,-2.78,-2.61,,,-2.75,-2.59,-2.69,
36,-2.82,-2.72,-2.66,-2.67,-2.74,,,-2.67,-2.58,-2.76,
37,-2.81,-2.55,-2.63,-2.61,-2.79,,,-2.76,-2.54,-2.93,
38,-2.72,-2.68,-2.68,-2.73,-2.79,,,-2.76,-2.61,-2.82,
39,-2.80,-2.52,-2.64,-2.63,-2.67,,,-2.74,-2.44,-2.75,
40,-2.84,-2.64,-2.69,-2.73,-2.70,,,-2.76,-2.60,-2.88,
41,-2.85,-2.60,-2.56,-2.59,-2.59,,,-2.80,-2.63,-2.75,
42,-2.76,-2.40,-2.64,-2.71,-2.65,,,-2.77,-2.48,-2.77,
43,-2.95,-2.59,-2.59,-2.66,-2.79,,,-2.86,-2.67,-2.84,
44,-2.89,-2.54,-2.67,-2.83,-2.65,,,-2.76,-2.44,-2.77,
45,-2.86,-2.50,-2.61,-2.82,-2.75,,,-2.77,-2.66,-2.78,
46,-2.85,-2.60,-2.71,-2.75,-2.65,,,-2.77,-2.61,-2.72,
47,-2.84,-2.67,-2.74,-2.78,-2.59,,,-2.74,-2.64,-2.77,
48,-2.78,-2.62,-2.70,-2.76,-2.70,,,-2.77,-2.59,-2.73,
49,-2.81,-2.59,-2.76,-2.71,-2.68,,,-2.88,-2.63,-2.74,
50,-2.84,-2.58,-2.62,-2.75,-2.73,,,-2.72,-2.70,-2.79,
51,-2.82,-2.51,-2.61,-2.58,-2.63,,,-2.85,-2.59,-2.85,
52,-2.91,-2.57,-2.66,-2.81,-2.69,,,-2.82,-2.56,-2.79,
53,-2.86,-2.57,-2.64,-2.63,-2.70,,,-2.70,-2.62,-2.82,
54,-2.82,-2.63,-2.63,-2.78,-2.54,,,-2.77,-2.66,-2.79,
55,-2.83,-2.51,-2.68,-2.68,-2.70,,,-2.89,-2.63,-2.77,
56,-2.91,-2.65,-2.71,-2.60,-2.69,,,-2.82,-2.36,-2.78,
57,-2.90,-2.60,-2.67,-2.60,-2.71,,,-2.75,-2.65,-2.76,
58,-2.88,-2.47,-2.61,-2.66,-2.77,,,-2.76,-2.54,-2.85,
59,-2.83,-2.50,-2.60,-2.72,-2.77,,,-2.79,-2.59,-2.72,
60,-2.78,-2.57,-2.64,-2.62,-2.73,,,-2.78,-2.53,-2.73,
61,-2.88,-2.59,-2.54,-2.69,-2.64,,,-2.81,-2.68,-2.75,
62,-2.82,-2.61,-2.68,-2.79,-2.70,,,-2.69,-2.60,-2.78,
63,-2.85,-2.57,-2.70,-2.62,-2.65,,,-2.70,-2.55,-2.87,
64,-2.94,-2.64,-2.62,-2.61,-2.70,,,-2.87,-2.60,-2.74,
65,-2.74,-2.54,-2.62,-2.70,-2.66,,,-2.78,-2.62,-2.67,
66,-2.81,-2.54,-2.58,-2.68,-2.72,,,-2.77,-2.50,-2.92,
67,-2.82,-2.56,-2.71,-2.71,-2.58,,,-2.78,-2.52,-2.77,
68,-2.84,-2.61,-2.75,-2.65,-2.80,,,-2.78,-2.59,-2.81,
69,-2.76,-2.57,-2.56,-2.67,-2.62,,,-2.78,-2.57,-2.71,
70,-2.93,-2.76,-2.70,-2.57,-2.60,,,-2.76,-2.68,-2.86,
71,-2.88,-2.52,-2.67,-2.71,-2.61,,,-2.75,-2.66,-2.85,
72,-2.82,-2.65,-2.78,-2.71,-2.70,,,-2.77,-2.47,-2.86,
73,-2.81,-2.52,-2.70,-2.61,-2.76,,,-2.70,-2.46,-2.73,
74,-2.91,-2.55,-2.57,-2.80,-2.67,,,-2.76,-2.58,-2.89,
75,-2.98,-2.51,-2.68,-2.68,-2.66,,,-2.77,-2.62,-2.81,
76,-2.96,-2.59,-2.64,-2.59,-2.86,,,-2.76,-2.51,-2.83,
77,-2.76,-2.72,-2.64,-2.85,-2.71,,,-2.72,-2.47,-2.75,
78,-2.85,-2.52,-2.71,-2.61,-2.80,,,-2.74,-2.65,-2.75,
79,-2.89,-2.51,-2.61,-2.59,-2.70,,,-2.79,-2.52,-2.76,
80,-2.83,-2.56,-2.70,-2.76,-2.91,,,-2.81,-2.55,-2.73,
81,-2.83,-2.84,-2.65,-2.68,-2.76,,,-2.93,-2.45,-2.73,
82,-2.86,-2.50,-2.60,-2.69,-2.71,,,-2.72,-2.62,-2.72,
83,-2.91,-2.70,-2.61,-2.67,-2.82,,,-2.69,-2.55,-2.72,
84,-2.90,-2.57,-2.62,-2.67,-2.77,,,-2.72,-2.54,-2.77,
85,-2.89,-2.58,-2.59,-2.75,-2.62,,,-2.73,-2.66,-2.78,
86,-2.80,-2.69,-2.67,-2.71,-2.63,,,-2.70,-2.42,-2.70,
87,-2.83,-2.62,-2.59,-2.67,-2.73,,,-2.76,-2.48,-2.75,
88,-2.79,-2.49,-2.70,-2.67,-2.68,,,-2.91,-2.54,-2.72,
89,-2.89,-2.60,-2.74,-2.68,-2.64,,,-2.74,-2.68,-2.76,
90,-2.85,-2.61,-2.74,-2.64,-2.64,,,-2.79,-2.59,-2.75,
91,-2.81,-2.60,-2.71,-2.82,-2.67,,,-2.80,-2.54,-2.71,
92,-2.85,-2.66,-2.70,-2.60,-2.59,,,-2.69,-2.51,-2.78,
93,-2.75,-2.67,-2.73,-2.59,-2.73,,,-2.87,-2.52,-2.87,
94,-2.97,-2.53,-2.64,-2.71,-2.78,,,-2.82,-2.75,-2.81,
95,-2.79,-2.58,-2.58,-2.65,-2.77,,,-2.79,-2.66,-2.83,
96,-2.79,-2.60,-2.74,-2.80,-2.61,,,-2.77,-2.62,-2.68,
97,-2.91,-2.52,-2.75,-2.55,-2.68,,,-2.80,-2.43,-2.83,
98,-2.92,-2.53,-2.62,-2.69,-2.62,,,-2.75,-2.64,-2.83,
99,-2.89,-2.57,-2.74,-2.67,-2.77,,,-2.76,-2.60,-2.69,
100,-2.85,-2.60,-2.58,-2.77,-2.68,,,-2.77,-2.56,-2.81,
101,-2.90,-2.50,-2.70,-2.64,-2.85,,,-2.75,-2.41,-2.73,
102,-2.93,-2.68,-2.66,-2.67,-2.75,,,-2.85,-2.72,-2.82,
103,-2.79,-2.51,-2.57,-2.57,-2.60,,,-2.87,-2.45,-2.73,
104,-2.92,-2.68,-2.70,-2.71,-2.69,,,-2.87,-2.43,-2.77,
105,-2.85,-2.57,-2.60,-2.69,-2.68,,,-2.73,-2.79,-2.76,
106,-2.84,-2.50,-2.64,-2.90,-2.86,,,-2.78,-2.55,-2.81,
107,-2.86,-2.55,-2.56,-2.79,-2.65,,,-2.82,-2.62,-2.78,
108,-2.95,-2.70,-2.63,-2.78,-2.68,,,-2.82,-2.65,-2.97,
109,-2.98,-2.58,-2.63,-2.61,-2.65,,,-2.77,-2.47,-2.77,
110,-2.78,-2.53,-2.71,-2.70,-2.92,,,-2.79,-2.48,-2.84,
111,-2.87,-2.56,-2.68,-2.69,-2.84,,,-2.70,-2.55,-2.82,
112,-2.82,-2.65,-2.74,-2.77,-2.72,,,-2.87,-2.61,-2.83,
113,-2.79,-2.46,-2.60,-2.59,-2.83,,,-2.85,-2.62,-2.92,
114,-2.83,-2.56,-2.70,-2.72,-2.72,,,-2.72,-2.55,-2.85,
115,-2.88,-2.45,-2.70,-2.70,-2.78,,,-2.68,-2.54,-2.74,
116,-2.89,-2.54,-2.67,-2.64,-2.58,,,-2.73,-2.76,-2.77,
117,-2.94,-2.64,-2.69,-2.68,-2.78,,,-2.71,-2.59,-2.72,
118,-2.79,-2.54,-2.70,-2.64,-2.62,,,-2.70,-2.58,-2.69,
119,-2.84,-2.58,-2.74,-2.83,-2.71,,,-2.76,-2.58,-2.67,
120,-2.91,-2.55,-2.62,-2.74,-2.65,,,-2.72,-2.59,-2.75,
121,-2.82,-2.56,-2.65,-2.73,-2.68,,,-2.80,-2.57,-2.74,
122,-2.77,-2.45,-2.61,-2.69,-2.70,,,-2.84,-2.58,-2.81,
123,-2.79,-2.60,-2.78,-2.76,-2.74,,,-2.83,-2.53,-2.63,
124,-2.84,-2.58,-2.59,-2.68,-2.78,,,-2.75,-2.54,-2.75,
125,-2.81,-2.68,-2.65,-2.67,-2.57,,,-2.78,-2.52,-2.77,
126,-2.82,-2.61,-2.55,-2.69,-2.70,,,-2.78,-2.67,-2.87,
127,-2.88,-2.59,-2.49,-2.67,-2.78,,,-2.77,-2.64,-2.73,
128,-2.84,-2.60,-2.66,-2.67,-2.69,,,-2.74,-2.68,-2.79,
129,-2.88,-2.54,-2.53,-2.68,-2.71,,,-2.97,-2.73,-2.87,
130,-2.89,-2.54,-2.69,-2.59,-2.65,,,-2.77,-2.68,-2.74,
131,-2.83,-2.57,-2.57,-2.54,-2.73,,,-2.81,-2.45,-2.83,
132,-2.86,-2.58,-2.66,-2.71,-2.71,,,-2.76,-2.45,-2.77,
133,-2.90,-2.59,-2.66,-2.73,-2.59,,,-2.73,-2.55,-2.82,
134,-2.90,-2.53,-2.63,-2.79,-2.73,,,-2.86,-2.54,-2.75,
135,-2.82,-2.56,-2.73,-2.83,-2.67,,,-2.83,-2.46,-2.73,
136,-2.87,-2.46,-2.64,-2.74,-2.54,,,-2.72,-2.56,-2.77,
137,-2.88,-2.57,-2.51,-2.65,-2.67,,,-2.88,-2.56,-2.73,
138,-2.80,-2.64,-2.71,-2.69,-2.58,,,-2.74,-2.51,-2.82,
139,-2.86,-2.53,-2.78,-2.96,-2.77,,,-2.78,-2.45,-2.77,
140,-2.82,-2.60,-2.69,-2.57,-2.67,,,-2.71,-2.58,-2.75,
141,-2.81,-2.53,-2.50,-2.74,-2.70,,,-2.76,-2.38,-2.78,
142,-2.85,-2.57,-2.64,-2.70,-2.65,,,-2.76,-2.63,-2.71,
143,-2.86,-2.67,-2.70,-2.69,-2.67,,,-2.66,-2.45,-2.84,
144,-2.80,-2.64,-2.84,-2.82,-2.73,,,-2.84,-2.78,-2.76,
145,-2.81,-2.58,-2.67,-2.75,-2.68,,,-2.77,-2.74,-2.93,
146,-2.88,-2.60,-2.68,-2.79,-2.89,,,-2.83,-2.60,-2.91,
147,-2.81,-2.62,-2.69,-2.61,-2.69,,,-2.76,-2.57,-2.74,
148,-2.80,-2.79,-2.60,-2.73,-2.71,,,-2.77,-2.62,-2.80,
149,-2.91,-2.67,-2.72,-2.72,-2.69,,,-2.84,-2.58,-2.73,
150,-2.85,-2.51,-2.67,-2.61,-2.66,,,-2.89,-2.56,-2.73,
151,-2.94,-2.54,-2.76,-2.69,-2.63,,,-2.85,-2.65,-2.80,
152,-2.86,-2.64,-2.59,-2.74,-2.75,,,-2.75,-2.46,-2.81,
153,-2.82,-2.61,-2.60,-2.61,-2.75,,,-2.80,-2.43,-2.75,
154,-2.92,-2.50,-2.57,-2.62,-2.71,,,-2.71,-2.46,-2.92,
155,-2.88,-2.60,-2.71,-2.66,-2.70,,,-2.74,-2.58,-2.65,
156,-2.87,-2.45,-2.59,-2.65,-2.81,,,-2.77,-2.57,-2.82,
157,-2.84,-2.49,-2.66,-2.70,-2.68,,,-2.80,-2.43,-2.75,
158,-2.80,-2.59,-2.62,-2.79,-2.68,,,-2.79,-2.60,-2.84,
159,-2.83,-2.63,-2.71,-2.68,-2.75,,,-2.82,-2.48,-2.71,
160,-2.82,-2.57,-2.67,-2.80,-2.66,,,-2.87,-2.50,-2.83,
161,-2.87,-2.51,-2.56,-2.75,-2.62,,,-2.93,-2.57,-2.80,
162,-2.79,-2.61,-2.66,-2.75,-2.62,,,-2.78,-2.44,-2.75,
163,-2.80,-2.45,-2.68,-2.72,-2.90,,,-2.86,-2.49,-2.71,
164,-2.86,-2.70,-2.63,-2.62,-2.66,,,-2.85,-2.49,-2.85,
165,-2.79,-2.57,-2.60,-2.64,-2.68,,,-2.82,-2.68,-2.75,
166,-2.88,-2.54,-2.68,-2.73,-2.67,,,-2.75,-2.44,-2.74,
167,-2.79,-2.66,-2.65,-2.64,-2.75,,,-2.77,-2.50,-2.71,
168,-2.81,-2.47,-2.69,-2.92,-2.62,,,-2.75,-2.51,-2.84,
169,-2.95,-2.61,-2.61,-2.55,-2.68,,,-2.75,-2.55,-2.76,
170,-2.79,-2.53,-2.72,-2.69,-2.59,,,-2.70,-2.74,-2.81,
171,-2.78,-2.53,-2.56,-2.69,-2.72,,,-2.86,-2.48,-2.74,
172,-2.83,-2.77,-2.66,-2.72,-2.79,,,-2.82,-2.99,-2.83,
173,-2.87,-2.55,-2.69,-2.70,-2.73,,,-2.88,-2.64,-2.77,
174,-2.83,-2.63,-2.61,-2.76,-2.68,,,-2.81,-2.63,-2.82,
175,-2.83,-2.46,-2.59,-2.84,-2.66,,,-2.74,-2.50,-2.70,
176,-2.92,-2.55,-2.64,-2.77,-2.68,,,-2.88,-2.67,-2.87,
177,-2.86,-2.46,-2.73,-2.67,-2.70,,,-2.72,-2.46,-2.81,
178,-2.84,-2.49,-2.58,-2.69,-2.59,,,-2.81,-2.57,-2.85,
179,-2.88,-2.63,-2.55,-2.74,-2.64,,,-2.70,-2.48,-2.76,
180,-2.85,-2.65,-2.57,-2.65,-2.58,,,-2.71,-2.61,-2.79,
181,-2.81,-2.47,-2.78,-2.63,-2.65,,,-2.79,-2.64,-2.74,
182,-2.81,-2.50,-2.56,-2.76,-2.83,,,-2.71,-2.67,-2.74,
183,-2.88,-2.67,-2.73,-2.64,-2.77,,,-2.84,-2.45,-2.81,
184,-2.77,-2.65,-2.63,-2.65,-2.71,,,-2.74,-2.60,-2.70,
185,-2.84,-2.57,-2.67,-2.59,-2.73,,,-2.93,-2.48,-2.86,
186,-2.98,-2.65,-2.65,-2.72,-2.63,,,-2.68,-2.59,-2.77,
187,-2.86,-2.55,-2.80,-2.72,-2.81,,,-2.77,-2.67,-2.74,
188,-2.83,-2.69,-2.69,-2.72,-2.71,,,-2.74,-2.58,-2.82,
189,-2.93,-2.61,-2.68,-2.76,-2.63,,,-2.88,-2.54,-2.78,
190,-2.81,-2.60,-2.65,-2.70,-2.63,,,-2.74,-2.52,-2.76,
191,-2.83,-2.53,-2.74,-2.71,-2.67,,,-2.75,-2.49,-2.72,
192,-2.90,-2.52,-2.74,-2.65,-2.79,,,-2.79,-2.65,-2.82,
193,-2.90,-2.52,-2.65,-2.64,-2.72,,,-2.82,-2.59,-2.78,
194,-2.78,-2.62,-2.71,-2.71,-2.69,,,-2.73,-2.60,-2.76,
195,-2.97,-2.55,-2.59,-2.67,-2.55,,,-2.82,-2.60,-2.85,
196,-2.74,-2.70,-2.64,-2.71,-2.77,,,-2.73,-2.45,-2.83,
197,-2.85,-2.53,-2.64,-2.63,-2.75,,,-2.70,-2.56,-2.92,
198,-2.85,-2.70,-2.72,-2.64,-2.72,,,-2.84,-2.55,-2.67,
199,-2.85,-2.66,-2.58,-2.73,-2.56,,,-2.82,-2.60,-2.81,
