,null,constant,periodic_1,periodic_2,periodic_3,periodic_4,periodic_5,checkerboard,stepwise,state_transition,change_point
108,-2.95,-2.74,-2.62,-2.74,-2.87,,,-2.83,-2.64,-3.02,
109,-2.96,-2.59,-2.64,-2.61,-2.63,,,-2.84,-2.50,-2.76,
110,-2.78,-2.54,-2.72,-2.67,-2.85,,,-2.83,-2.51,-2.83,
111,-2.87,-2.55,-2.66,-2.64,-2.86,,,-2.74,-2.58,-2.82,
112,-2.82,-2.64,-2.71,-2.70,-2.70,,,-2.85,-2.66,-2.84,
113,-2.79,-2.47,-2.68,-2.63,-2.77,,,-2.82,-2.63,-2.90,
114,-2.82,-2.56,-2.69,-2.66,-2.74,,,-2.75,-2.53,-2.81,
115,-2.87,-2.46,-2.70,-2.67,-2.74,,,-2.74,-2.49,-2.76,
116,-2.87,-2.55,-2.71,-2.62,-2.61,,,-2.76,-2.66,-2.78,
117,-2.93,-2.63,-2.68,-2.66,-2.78,,,-2.75,-2.61,-2.74,
118,-2.80,-2.53,-2.64,-2.63,-2.66,,,-2.71,-2.54,-2.69,
119,-2.84,-2.60,-2.75,-2.77,-2.63,,,-2.80,-2.61,-2.69,
120,-2.91,-2.54,-2.62,-2.67,-2.61,,,-2.78,-2.66,-2.77,
121,-2.83,-2.57,-2.68,-2.69,-2.60,,,-2.85,-2.63,-2.74,
122,-2.77,-2.46,-2.60,-2.69,-2.75,,,-2.83,-2.43,-2.80,
123,-2.79,-2.58,-2.75,-2.70,-2.69,,,-2.82,-2.57,-2.63,
124,-2.84,-2.58,-2.58,-2.75,-2.78,,,-2.76,-2.50,-2.75,
125,-2.82,-2.66,-2.62,-2.67,-2.61,,,-2.78,-2.47,-2.78,
126,-2.83,-2.59,-2.63,-2.64,-2.72,,,-2.80,-2.73,-2.87,
127,-2.86,-2.59,-2.49,-2.64,-2.73,,,-2.77,-2.57,-2.73,
128,-2.85,-2.58,-2.64,-2.65,-2.66,,,-2.81,-2.53,-2.79,
129,-2.87,-2.53,-2.56,-2.70,-2.89,,,-2.96,-2.59,-2.85,
130,-2.90,-2.53,-2.70,-2.65,-2.66,,,-2.82,-2.52,-2.78,
131,-2.84,-2.56,-2.62,-2.53,-2.64,,,-2.82,-2.43,-2.83,
132,-2.86,-2.58,-2.70,-2.64,-2.63,,,-2.78,-2.37,-2.77,
133,-2.89,-2.59,-2.63,-2.68,-2.60,,,-2.76,-2.52,-2.82,
134,-2.89,-2.53,-2.61,-2.78,-2.89,,,-2.89,-2.54,-2.74,
135,-2.84,-2.56,-2.66,-2.79,-2.70,,,-2.91,-2.44,-2.74,
136,-2.87,-2.46,-2.60,-2.67,-2.53,,,-2.75,-2.57,-2.76,
137,-2.91,-2.58,-2.48,-2.63,-2.65,,,-2.88,-2.56,-2.75,
138,-2.80,-2.61,-2.68,-2.66,-2.59,,,-2.78,-2.51,-2.81,
139,-2.86,-2.52,-2.72,-2.81,-2.90,,,-2.82,-2.50,-2.78,
140,-2.82,-2.60,-2.74,-2.64,-2.73,,,-2.76,-2.58,-2.75,
141,-2.81,-2.53,-2.50,-2.83,-2.68,,,-2.79,-2.40,-2.78,
142,-2.83,-2.59,-2.61,-2.66,-2.64,,,-2.80,-2.64,-2.73,
143,-2.86,-2.65,-2.68,-2.64,-2.58,,,-2.68,-2.49,-2.84,
144,-2.80,-2.62,-2.81,-2.80,-2.69,,,-2.82,-2.84,-2.77,
145,-2.81,-2.56,-2.68,-2.81,-2.68,,,-2.80,-2.58,-2.92,
146,-2.87,-2.61,-2.65,-2.75,-2.72,,,-2.83,-2.56,-2.89,
147,-2.81,-2.60,-2.65,-2.64,-2.83,,,-2.81,-2.55,-2.75,
148,-2.80,-2.77,-2.62,-2.71,-2.65,,,-2.79,-2.62,-2.82,
149,-2.94,-2.64,-2.73,-2.65,-2.70,,,-2.88,-2.53,-2.75,
150,-2.86,-2.49,-2.66,-2.62,-2.71,,,-2.93,-2.51,-2.74,
151,-2.92,-2.53,-2.71,-2.70,-2.64,,,-2.86,-2.52,-2.80,
152,-2.86,-2.61,-2.54,-2.74,-2.71,,,-2.79,-2.46,-2.83,
153,-2.84,-2.58,-2.58,-2.56,-2.75,,,-2.80,-2.41,-2.77,
154,-2.92,-2.51,-2.54,-2.68,-2.76,,,-2.74,-2.48,-2.92,
155,-2.87,-2.57,-2.72,-2.67,-2.78,,,-2.76,-2.52,-2.67,
156,-2.88,-2.46,-2.61,-2.66,-2.72,,,-2.77,-2.55,-2.83,
157,-2.85,-2.48,-2.68,-2.72,-2.64,,,-2.80,-2.43,-2.76,
158,-2.82,-2.58,-2.66,-2.72,-2.63,,,-2.84,-2.60,-2.80,
159,-2.81,-2.64,-2.74,-2.68,-2.68,,,-2.83,-2.47,-2.74,
160,-2.83,-2.57,-2.65,-2.74,-2.68,,,-2.88,-2.55,-2.83,
161,-2.88,-2.51,-2.57,-2.69,-2.63,,,-2.92,-2.59,-2.79,
162,-2.79,-2.60,-2.61,-2.76,-2.61,,,-2.79,-2.36,-2.74,
163,-2.81,-2.46,-2.64,-2.72,-2.80,,,-2.87,-2.48,-2.73,
164,-2.86,-2.69,-2.63,-2.68,-2.78,,,-2.84,-2.43,-2.83,
165,-2.79,-2.57,-2.63,-2.70,-2.63,,,-2.85,-2.60,-2.75,
166,-2.88,-2.55,-2.67,-2.74,-2.65,,,-2.79,-2.45,-2.74,
167,-2.79,-2.64,-2.65,-2.64,-2.76,,,-2.79,-2.55,-2.71,
168,-2.82,-2.49,-2.68,-2.86,-2.66,,,-2.76,-2.58,-2.85,
169,-2.92,-2.61,-2.58,-2.57,-2.68,,,-2.76,-2.57,-2.75,
170,-2.80,-2.54,-2.66,-2.69,-2.53,,,-2.75,-2.62,-2.80,
171,-2.79,-2.51,-2.54,-2.74,-2.93,,,-2.87,-2.52,-2.77,
172,-2.83,-2.77,-2.60,-2.69,-2.89,,,-2.80,-2.66,-2.80,
173,-2.87,-2.55,-2.64,-2.60,-2.70,,,-2.93,-2.54,-2.75,
174,-2.82,-2.58,-2.65,-2.78,-2.67,,,-2.85,-2.60,-2.81,
175,-2.83,-2.46,-2.58,-2.80,-2.68,,,-2.75,-2.62,-2.71,
176,-2.92,-2.55,-2.65,-2.69,-2.74,,,-2.88,-2.59,-2.85,
177,-2.87,-2.47,-2.69,-2.62,-2.65,,,-2.76,-2.42,-2.81,
178,-2.83,-2.50,-2.62,-2.81,-2.79,,,-2.83,-2.53,-2.85,
179,-2.88,-2.64,-2.55,-2.68,-2.65,,,-2.73,-2.48,-2.77,
180,-2.84,-2.64,-2.56,-2.65,-2.56,,,-2.76,-2.61,-2.78,
181,-2.82,-2.49,-2.77,-2.65,-2.65,,,-2.80,-2.62,-2.76,
182,-2.81,-2.50,-2.61,-2.72,-2.95,,,-2.75,-2.62,-2.75,
183,-2.89,-2.65,-2.68,-2.67,-2.78,,,-2.85,-2.50,-2.84,
184,-2.79,-2.66,-2.65,-2.66,-2.68,,,-2.78,-2.55,-2.71,
185,-2.84,-2.53,-2.62,-2.62,-2.82,,,-2.94,-2.41,-2.86,
186,-2.96,-2.67,-2.66,-2.73,-2.69,,,-2.72,-2.53,-2.79,
187,-2.87,-2.55,-2.83,-2.72,-2.79,,,-2.80,-2.63,-2.74,
188,-2.83,-2.65,-2.70,-2.72,-2.66,,,-2.79,-2.56,-2.81,
189,-2.91,-2.55,-2.67,-2.85,-2.67,,,-2.88,-2.46,-2.77,
190,-2.81,-2.60,-2.62,-2.70,-2.60,,,-2.79,-2.54,-2.79,
191,-2.81,-2.52,-2.63,-2.69,-2.61,,,-2.75,-2.46,-2.75,
192,-2.89,-2.55,-2.82,-2.68,-2.95,,,-2.84,-2.60,-2.81,
193,-2.90,-2.54,-2.58,-2.59,-2.64,,,-2.84,-2.61,-2.78,
194,-2.77,-2.63,-2.68,-2.65,-2.71,,,-2.76,-2.60,-2.77,
195,-2.98,-2.53,-2.64,-2.69,-2.56,,,-2.88,-2.61,-2.87,
196,-2.77,-2.71,-2.71,-2.64,-2.89,,,-2.79,-2.49,-2.82,
197,-2.85,-2.56,-2.66,-2.65,-2.77,,,-2.72,-2.54,-2.90,
198,-2.85,-2.68,-2.72,-2.55,-2.68,,,-2.90,-2.51,-2.68,
199,-2.85,-2.65,-2.61,-2.65,-2.72,,,-2.84,-2.60,-2.84,
