,null,constant,periodic_1,periodic_2,periodic_3,periodic_4,periodic_5,checkerboard,stepwise,state_transition,change_point
23,-2.79,-2.34,-2.39,-2.40,-2.57,,,-2.64,-2.12,-2.80,
24,-2.83,-2.37,-2.35,-2.52,-2.38,,,-2.85,-1.49,-2.75,
25,-2.81,-2.26,-2.40,-2.37,-2.45,,,-2.68,-2.53,-2.74,
26,-2.75,-2.37,-2.34,-2.44,-2.78,,,-2.69,-1.77,-2.69,
27,-2.85,-2.33,-2.27,-2.44,-2.50,,,-2.74,-1.83,-2.70,
28,-2.83,-2.32,-2.42,-2.41,-2.50,,,-2.71,-2.16,-2.95,
29,-2.86,-2.37,-2.46,-2.48,-2.48,,,-2.67,-2.07,-2.73,
30,-2.83,-2.33,-2.60,-2.44,-2.54,,,-2.80,-1.98,-2.83,
31,-2.80,-2.36,-2.51,-2.30,-2.66,,,-2.78,-1.95,-2.79,
32,-2.79,-2.29,-2.38,-2.58,-2.45,,,-2.78,-1.77,-2.71,
33,-2.77,-2.33,-2.35,-2.41,-2.56,,,-2.71,-2.15,-2.78,
34,-2.87,-2.37,-2.42,-2.47,-2.95,,,-2.71,-2.05,-2.69,
35,-2.80,-2.34,-2.31,-2.38,-2.55,,,-2.70,-1.65,-2.78,
36,-2.95,-2.47,-2.43,-2.49,-2.52,,,-2.69,-1.77,-2.84,
37,-2.85,-2.38,-2.61,-2.35,-2.54,,,-2.72,-1.70,-2.86,
38,-2.81,-2.29,-2.45,-2.46,-2.62,,,-2.69,-1.67,-2.81,
39,-2.84,-2.29,-2.34,-2.42,-2.51,,,-2.82,-1.56,-2.65,
40,-2.82,-2.38,-2.39,-2.56,-2.56,,,-2.67,-1.99,-2.68,
41,-2.81,-2.35,-2.53,-2.56,-2.50,,,-2.84,-1.76,-2.66,
42,-2.87,-2.32,-2.51,-2.75,-2.51,,,-2.68,-3.11,-2.71,
43,-2.83,-2.33,-2.41,-2.42,-2.59,,,-2.77,-2.43,-2.72,
44,-2.84,-2.34,-2.40,-2.38,-2.36,,,-2.73,-1.78,-2.73,
45,-2.75,-2.43,-2.51,-2.50,-2.56,,,-2.74,-1.77,-2.70,
46,-2.84,-2.40,-2.51,-2.55,-2.59,,,-2.66,-1.68,-2.74,
47,-3.02,-2.36,-2.32,-2.49,-2.47,,,-2.74,-1.44,-2.65,
48,-2.83,-2.28,-2.32,-2.47,-2.53,,,-2.82,-1.96,-2.70,
49,-2.82,-2.36,-2.47,-2.40,-2.50,,,-2.67,-2.02,-2.74,
50,-2.82,-2.28,-2.46,-2.58,-2.57,,,-2.71,-1.99,-2.72,
51,-2.85,-2.31,-2.45,-2.47,-2.50,,,-2.82,-1.49,-2.78,
52,-2.89,-2.32,-2.53,-2.39,-2.58,,,-2.69,-2.02,-2.72,
53,-2.91,-2.25,-2.60,-2.56,-2.52,,,-2.68,-1.83,-2.76,
54,-2.87,-2.38,-2.27,-2.43,-2.54,,,-2.70,-1.91,-2.72,
55,-2.92,-2.34,-2.38,-2.64,-2.59,,,-2.75,-2.81,-2.79,
56,-2.91,-2.41,-2.52,-2.44,-2.52,,,-2.68,-1.42,-2.81,
57,-2.97,-2.38,-2.39,-2.47,-2.30,,,-2.77,-1.85,-2.75,
58,-2.81,-2.36,-2.49,-2.47,-2.48,,,-2.68,-1.80,-2.72,
59,-2.84,-2.36,-2.49,-2.44,-2.42,,,-2.97,-2.15,-2.77,
60,-2.88,-2.41,-2.51,-2.51,-2.62,,,-2.67,-1.62,-2.84,
61,-2.84,-2.35,-2.37,-2.57,-2.42,,,-2.69,-1.72,-2.73,
62,-2.83,-2.32,-2.45,-2.48,-2.39,,,-2.79,-1.52,-2.67,
63,-2.83,-2.27,-2.41,-2.48,-2.63,,,-2.69,-1.79,-2.74,
64,-2.89,-2.37,-2.43,-2.36,-2.60,,,-2.77,-1.48,-2.78,
65,-2.84,-2.33,-2.39,-2.37,-2.43,,,-2.84,-1.78,-2.91,
66,-2.84,-2.54,-2.30,-2.51,-2.61,,,-2.77,-1.91,-2.65,
67,-2.85,-2.35,-2.39,-2.52,-2.54,,,-2.61,-1.92,-2.69,
68,-2.84,-2.43,-2.36,-2.55,-2.49,,,-2.78,-1.75,-2.74,
69,-2.89,-2.36,-2.33,-2.61,-2.51,,,-2.70,-2.08,-2.76,
70,-2.89,-2.40,-2.46,-2.49,-2.40,,,-2.62,-2.61,-2.74,
71,-2.87,-2.33,-2.36,-2.47,-2.55,,,-2.71,-1.92,-2.80,
72,-2.84,-2.28,-2.33,-2.55,-2.50,,,-2.79,-1.70,-2.68,
73,-2.90,-2.34,-2.45,-2.33,-2.68,,,-2.66,-1.84,-2.81,
74,-2.85,-2.30,-2.38,-2.63,-2.61,,,-2.76,-1.99,-2.75,
75,-2.88,-2.21,-2.57,-2.63,-2.56,,,-2.71,-1.81,-2.65,
76,-2.79,-2.37,-2.29,-2.34,-2.54,,,-2.86,-2.13,-2.64,
77,-2.78,-2.24,-2.36,-2.38,-2.52,,,-2.72,-2.14,-2.65,
78,-2.81,-2.35,-2.58,-2.43,-2.46,,,-2.70,-1.65,-2.76,
79,-2.88,-2.26,-2.28,-2.38,-2.52,,,-2.83,-1.96,-2.86,
80,-2.87,-2.24,-2.53,-2.54,-2.50,,,-2.64,-1.88,-2.72,
81,-2.83,-2.36,-2.38,-2.50,-2.51,,,-2.87,-1.82,-2.61,
82,-2.80,-2.34,-2.45,-2.46,-2.49,,,-2.72,-1.34,-2.90,
83,-2.85,-2.41,-2.39,-2.60,-2.44,,,-2.79,-1.72,-2.79,
84,-2.91,-2.28,-2.29,-2.51,-2.61,,,-2.75,-1.82,-2.79,
85,-2.97,-2.34,-2.34,-2.26,-2.50,,,-2.66,-1.98,-2.71,
86,-2.92,-2.44,-2.46,-2.47,-2.46,,,-2.86,-1.84,-2.81,
87,-2.82,-2.33,-2.47,-2.49,-2.42,,,-2.73,-1.50,-2.68,
88,-2.83,-2.29,-2.41,-2.44,-2.67,,,-2.76,-2.25,-2.74,
89,-2.79,-2.50,-2.33,-2.51,-2.50,,,-2.63,-2.94,-2.67,
90,-2.83,-2.38,-2.42,-2.53,-2.70,,,-2.76,-1.99,-2.69,
91,-2.88,-2.39,-2.56,-2.45,-2.52,,,-2.72,-1.73,-2.70,
92,-2.81,-2.40,-2.60,-2.64,-2.54,,,-2.83,-1.69,-2.76,
93,-2.93,-2.31,-2.28,-2.49,-2.56,,,-2.74,-1.61,-2.71,
94,-2.97,-2.30,-2.41,-2.35,-2.59,,,-2.83,-2.06,-2.76,
95,-3.00,-2.32,-2.54,-2.50,-2.51,,,-3.01,-2.26,-2.71,
96,-2.89,-2.36,-2.36,-2.40,-2.56,,,-2.78,-1.93,-2.78,
97,-2.87,-2.30,-2.44,-2.41,-2.64,,,-2.76,-1.95,-2.74,
98,-2.96,-2.46,-2.41,-2.46,-2.52,,,-2.75,-1.79,-2.66,
99,-2.80,-2.39,-2.39,-2.36,-2.55,,,-2.82,-1.53,-2.70,
100,-2.90,-2.38,-2.72,-2.51,-2.41,,,-2.69,-2.17,-2.78,
101,-2.81,-2.45,-2.35,-2.57,-2.54,,,-2.72,-1.97,-2.78,
102,-2.84,-2.36,-2.37,-2.48,-2.49,,,-2.82,-1.90,-2.72,
103,-2.94,-2.27,-2.53,-2.53,-2.59,,,-2.89,-1.51,-2.77,
104,-2.80,-2.27,-2.43,-2.43,-2.53,,,-2.73,-1.56,-2.67,
105,-2.86,-2.27,-2.43,-2.58,-2.50,,,-2.80,-2.41,-2.69,
106,-2.75,-2.36,-2.48,-2.41,-2.40,,,-2.67,-1.69,-2.70,
107,-2.89,-2.41,-2.42,-2.53,-2.53,,,-2.65,-2.83,-2.71,
108,-2.94,-2.27,-2.43,-2.35,-2.41,,,-2.70,-1.84,-2.73,
109,-2.79,-2.42,-2.38,-2.52,-2.48,,,-2.60,-1.79,-2.75,
110,-2.90,-2.36,-2.37,-2.61,-2.52,,,-2.75,-1.85,-2.68,
111,-2.83,-2.46,-2.33,-2.48,-2.66,,,-2.69,-1.69,-2.83,
112,-2.90,-2.39,-2.38,-2.43,-2.36,,,-2.78,-1.69,-2.73,
113,-2.78,-2.24,-2.42,-2.43,-2.53,,,-2.85,-1.90,-2.78,
114,-2.89,-2.44,-2.35,-2.52,-2.67,,,-2.74,-1.87,-2.84,
115,-2.86,-2.41,-2.34,-2.51,-2.50,,,-2.87,-1.55,-2.81,
116,-2.77,-2.29,-2.42,-2.37,-2.48,,,-2.70,-1.96,-2.74,
117,-2.80,-2.39,-2.36,-2.45,-2.49,,,-2.83,-2.36,-2.73,
118,-2.85,-2.45,-2.37,-2.65,-2.59,,,-2.79,-1.85,-2.88,
119,-2.79,-2.33,-2.31,-2.57,-2.35,,,-2.66,-1.77,-2.68,
120,-2.84,-2.32,-2.52,-2.63,-2.62,,,-2.79,-1.78,-2.68,
121,-2.84,-2.31,-2.42,-2.53,-2.38,,,-2.70,-2.73,-2.71,
122,-2.80,-2.39,-2.52,-2.51,-2.48,,,-2.75,-1.90,-2.71,
123,-2.84,-2.44,-2.44,-2.42,-2.51,,,-2.65,-1.81,-2.69,
124,-2.87,-2.35,-2.46,-2.49,-2.58,,,-2.69,-2.09,-2.72,
125,-2.82,-2.35,-2.41,-2.62,-2.38,,,-2.72,-1.54,-2.82,
126,-2.78,-2.34,-2.43,-2.49,-2.52,,,-2.74,-2.04,-2.70,
127,-2.88,-2.35,-2.43,-2.47,-2.62,,,-2.74,-1.81,-2.79,
128,-2.89,-2.36,-2.51,-2.64,-2.55,,,-2.77,-1.84,-2.79,
129,-2.80,-2.38,-2.33,-2.45,-2.35,,,-2.67,-1.76,-2.79,
130,-2.81,-2.43,-2.43,-2.64,-2.42,,,-2.77,-1.74,-2.75,
131,-2.82,-2.36,-2.47,-2.35,-2.53,,,-2.72,-1.84,-2.67,
132,-2.86,-2.30,-2.38,-2.33,-2.54,,,-2.72,-1.49,-2.81,
133,-2.84,-2.34,-2.60,-2.50,-2.52,,,-2.98,-1.41,-2.75,
134,-2.87,-2.28,-2.63,-2.57,-2.60,,,-2.67,-1.90,-2.65,
135,-2.89,-2.23,-2.32,-2.56,-2.40,,,-2.65,-1.68,-2.84,
136,-2.84,-2.38,-2.33,-2.48,-2.55,,,-2.72,-1.86,-2.78,
137,-2.92,-2.32,-2.39,-2.60,-2.33,,,-2.64,-2.21,-2.68,
138,-2.93,-2.37,-2.46,-2.64,-2.59,,,-2.77,-1.72,-2.71,
139,-2.77,-2.35,-2.28,-2.44,-2.51,,,-2.77,-1.83,-2.74,
140,-2.79,-2.33,-2.42,-2.53,-2.51,,,-2.68,-1.93,-2.69,
141,-2.94,-2.33,-2.64,-2.58,-2.50,,,-2.64,-1.31,-2.82,
142,-2.97,-2.36,-2.39,-2.50,-2.40,,,-2.75,-1.97,-2.66,
143,-2.82,-2.42,-2.41,-2.45,-2.58,,,-2.75,-2.13,-2.74,
144,-2.97,-2.38,-2.37,-2.53,-2.41,,,-2.74,-1.98,-2.69,
145,-3.05,-2.39,-2.46,-2.44,-2.52,,,-2.74,-1.96,-2.78,
146,-2.90,-2.37,-2.34,-2.44,-2.58,,,-2.74,-2.39,-2.76,
147,-2.84,-2.32,-2.39,-2.44,-2.64,,,-2.79,-1.82,-2.75,
148,-2.86,-2.30,-2.51,-2.39,-2.61,,,-2.83,-2.02,-2.70,
149,-2.99,-2.30,-2.34,-2.46,-2.49,,,-2.71,-1.76,-2.69,
150,-2.81,-2.37,-2.28,-2.32,-2.58,,,-2.70,-1.45,-2.81,
151,-2.85,-2.44,-2.44,-2.67,-2.61,,,-2.64,-1.94,-2.69,
152,-2.90,-2.24,-2.50,-2.52,-2.65,,,-2.76,-1.41,-2.73,
153,-2.82,-2.22,-2.55,-2.58,-2.58,,,-2.85,-2.21,-2.79,
154,-2.78,-2.32,-2.49,-2.45,-2.66,,,-2.77,-12.58,-2.61,
155,-2.81,-2.40,-2.32,-2.35,-2.54,,,-2.72,-1.62,-2.74,
156,-2.77,-2.40,-2.35,-2.47,-2.39,,,-2.70,-2.80,-2.69,
157,-2.79,-2.29,-2.34,-2.48,-2.51,,,-2.62,-1.83,-2.86,
158,-2.91,-2.38,-2.33,-2.40,-2.61,,,-2.71,-1.74,-2.74,
159,-2.92,-2.42,-2.38,-2.56,-2.49,,,-2.77,-1.85,-2.66,
160,-2.93,-2.33,-2.52,-2.52,-2.58,,,-2.84,-2.22,-2.73,
161,-2.83,-2.45,-2.39,-2.49,-2.59,,,-2.93,-1.61,-2.76,
162,-2.78,-2.31,-2.53,-2.53,-2.49,,,-2.70,-2.05,-2.77,
163,-2.91,-2.43,-2.55,-2.49,-2.53,,,-2.69,-2.71,-2.82,
164,-2.86,-2.30,-2.40,-2.42,-2.56,,,-2.75,-1.88,-2.78,
165,-2.78,-2.39,-2.40,-2.63,-2.58,,,-2.73,-1.75,-2.69,
166,-2.83,-2.38,-2.27,-2.47,-2.61,,,-2.72,-1.69,-2.75,
167,-2.86,-2.38,-2.50,-2.65,-2.39,,,-2.80,-1.84,-2.68,
168,-2.85,-2.28,-2.47,-2.58,-2.49,,,-2.74,-1.77,-2.72,
169,-2.78,-2.38,-2.45,-2.46,-2.58,,,-2.78,-2.01,-2.68,
170,-2.80,-2.39,-2.43,-2.54,-2.55,,,-2.68,-1.62,-2.70,
171,-2.77,-2.32,-2.40,-2.50,-2.65,,,-2.70,-1.85,-2.61,
172,-2.83,-2.42,-2.40,-2.32,-2.50,,,-2.67,-1.84,-2.76,
173,-2.82,-2.37,-2.53,-2.50,-2.59,,,-2.70,-2.05,-2.68,
174,-2.86,-2.49,-2.42,-2.43,-2.54,,,-2.77,-1.51,-2.70,
175,-2.75,-2.40,-2.35,-2.36,-2.58,,,-2.79,-1.63,-2.68,
176,-2.82,-2.60,-2.43,-2.40,-2.63,,,-2.75,-7.52,-2.82,
177,-2.80,-2.38,-2.45,-2.46,-2.54,,,-2.67,-2.21,-2.76,
178,-2.82,-2.34,-2.43,-2.43,-2.50,,,-2.67,-1.91,-2.85,
179,-2.94,-2.33,-2.48,-2.42,-2.56,,,-2.85,-1.64,-2.76,
180,-2.82,-2.37,-2.47,-2.76,-2.64,,,-2.65,-2.12,-2.73,
181,-2.82,-2.29,-2.42,-2.44,-2.62,,,-2.72,-1.83,-2.77,
182,-2.88,-2.35,-2.31,-2.68,-2.55,,,-2.81,-1.61,-2.79,
183,-2.87,-2.27,-2.48,-2.52,-2.45,,,-2.69,-2.01,-2.77,
184,-2.80,-2.35,-2.59,-2.43,-2.47,,,-2.72,-1.70,-2.84,
185,-2.85,-2.31,-2.55,-2.56,-2.55,,,-2.93,-1.70,-2.75,
186,-2.88,-2.31,-2.45,-2.63,-2.51,,,-2.76,-1.91,-2.63,
187,-2.77,-2.33,-2.31,-2.35,-2.50,,,-2.69,-1.59,-2.72,
188,-2.82,-2.36,-2.30,-2.43,-2.56,,,-2.71,-1.71,-2.79,
189,-2.90,-2.43,-2.57,-2.53,-2.49,,,-2.78,-3.84,-2.73,
190,-2.77,-2.22,-2.46,-2.38,-2.68,,,-2.72,-2.06,-2.76,
191,-2.77,-2.35,-2.39,-2.68,-2.56,,,-2.82,-1.78,-2.78,
192,-2.76,-2.29,-2.39,-2.44,-2.57,,,-2.76,-3.07,-2.81,
193,-2.84,-2.33,-2.33,-2.44,-2.62,,,-2.62,-1.46,-2.81,
194,-2.85,-2.35,-2.45,-2.44,-2.53,,,-2.67,-2.17,-2.70,
195,-2.99,-2.30,-2.42,-2.39,-2.58,,,-2.61,-1.64,-2.78,
196,-2.91,-2.23,-2.34,-2.45,-2.58,,,-2.78,-2.11,-2.73,
197,-2.89,-2.42,-2.42,-2.57,-2.63,,,-2.81,-1.69,-2.71,
198,-2.74,-2.33,-2.39,-2.31,-2.46,,,-2.76,-1.46,-2.64,
199,-2.91,-2.57,-2.46,-2.43,-2.64,,,-2.82,-1.60,-2.72,
