,null,constant,periodic_1,periodic_2,periodic_3,periodic_4,periodic_5,checkerboard,stepwise,state_transition,change_point
114,-2.79,-2.45,-2.52,-2.55,-2.61,,,-2.72,-2.14,-2.65,
115,-2.86,-2.37,-2.48,-2.68,-2.57,,,-2.87,-2.25,-2.76,
116,-2.87,-2.42,-2.49,-2.48,-2.57,,,-2.81,-1.98,-2.68,
117,-2.81,-2.45,-2.36,-2.47,-2.53,,,-2.65,-2.21,-2.88,
118,-2.79,-2.41,-2.58,-2.57,-2.49,,,-2.82,-2.01,-2.70,
119,-2.87,-2.44,-2.41,-2.55,-2.55,,,-2.81,-2.07,-2.83,
120,-2.85,-2.43,-2.50,-2.36,-2.51,,,-2.72,-2.33,-2.71,
121,-2.84,-2.53,-2.48,-2.48,-2.55,,,-2.76,-2.16,-2.73,
122,-2.87,-2.43,-2.60,-2.72,-2.42,,,-2.75,-2.14,-2.66,
123,-2.85,-2.33,-2.51,-2.61,-2.59,,,-2.83,-2.04,-2.83,
124,-2.91,-2.20,-2.52,-2.59,-2.67,,,-2.73,-2.28,-2.77,
125,-2.95,-2.35,-2.51,-2.49,-2.60,,,-2.82,-2.19,-2.78,
126,-2.86,-2.32,-2.40,-2.40,-2.59,,,-2.70,-2.09,-2.81,
127,-2.83,-2.40,-2.32,-2.36,-2.61,,,-2.84,-2.28,-2.66,
128,-2.83,-2.43,-2.43,-2.51,-2.50,,,-2.72,-2.14,-2.69,
129,-2.85,-2.42,-2.42,-2.58,-2.54,,,-2.86,-2.37,-2.64,
130,-2.87,-2.32,-2.51,-2.55,-2.59,,,-2.76,-2.08,-2.68,
131,-2.77,-2.31,-2.42,-2.53,-2.53,,,-2.76,-2.05,-2.87,
132,-2.88,-2.50,-2.44,-2.55,-2.60,,,-2.72,-2.85,-2.79,
133,-2.86,-2.29,-2.51,-2.54,-2.52,,,-2.68,-2.09,-2.73,
134,-2.86,-2.30,-2.38,-2.62,-2.38,,,-2.74,-2.00,-2.77,
135,-2.85,-2.32,-2.34,-2.51,-2.59,,,-2.69,-2.11,-2.67,
136,-2.87,-2.47,-2.46,-2.50,-2.54,,,-2.86,-2.14,-2.68,
137,-2.82,-2.38,-2.35,-2.62,-2.50,,,-2.75,-2.06,-2.76,
138,-2.84,-2.46,-2.47,-2.57,-2.51,,,-2.74,-2.26,-2.74,
139,-2.83,-2.47,-2.73,-2.54,-2.58,,,-2.78,-2.47,-2.65,
140,-2.99,-2.34,-2.60,-2.46,-2.63,,,-2.68,-2.14,-2.73,
141,-2.96,-2.42,-2.56,-2.61,-2.52,,,-2.73,-2.06,-2.66,
142,-2.89,-2.26,-2.29,-2.56,-2.54,,,-2.77,-2.08,-2.72,
143,-2.88,-2.21,-2.53,-2.55,-2.71,,,-2.70,-1.98,-2.81,
144,-2.84,-2.30,-2.43,-2.53,-2.56,,,-2.83,-2.13,-2.65,
145,-2.93,-2.35,-2.57,-2.47,-2.56,,,-2.77,-2.21,-2.64,
146,-2.80,-2.35,-2.45,-2.57,-2.57,,,-2.65,-2.15,-2.79,
147,-2.90,-2.25,-2.58,-2.63,-2.60,,,-2.81,-2.59,-2.75,
148,-2.76,-2.46,-2.50,-2.49,-2.62,,,-2.73,-2.27,-2.81,
149,-2.79,-2.40,-2.55,-2.49,-2.65,,,-2.72,-2.07,-2.70,
150,-2.88,-2.43,-2.42,-2.54,-2.68,,,-2.76,-1.99,-2.62,
151,-2.85,-2.41,-2.50,-2.57,-2.60,,,-2.72,-2.30,-2.80,
152,-2.85,-2.45,-2.58,-2.69,-2.54,,,-2.69,-2.15,-2.76,
153,-2.91,-2.41,-2.50,-2.50,-2.62,,,-2.70,-2.15,-2.71,
154,-2.86,-2.41,-2.72,-2.46,-2.66,,,-2.69,-2.52,-2.75,
155,-2.86,-2.47,-2.38,-2.64,-2.67,,,-2.73,-2.18,-2.76,
156,-2.80,-2.43,-2.45,-2.45,-2.62,,,-2.63,-2.18,-2.83,
157,-2.86,-2.40,-2.47,-2.48,-2.50,,,-2.83,-2.24,-2.75,
158,-2.83,-2.43,-2.68,-2.49,-2.64,,,-2.71,-3.28,-2.77,
159,-2.83,-2.41,-2.57,-2.40,-2.66,,,-2.78,-2.10,-2.74,
160,-2.92,-2.31,-2.56,-2.74,-2.54,,,-2.65,-2.23,-2.75,
161,-2.77,-2.37,-2.47,-2.44,-2.73,,,-2.72,-2.29,-2.80,
162,-2.85,-2.46,-2.48,-2.57,-2.50,,,-2.77,-1.97,-2.74,
163,-2.80,-2.29,-2.42,-2.50,-2.47,,,-2.78,-2.05,-2.67,
164,-2.85,-2.33,-2.57,-2.42,-2.67,,,-2.68,-2.22,-2.73,
165,-2.87,-2.30,-2.52,-2.43,-2.63,,,-2.73,-2.08,-2.87,
166,-2.82,-2.50,-2.56,-2.64,-2.61,,,-2.75,-2.08,-2.73,
167,-2.89,-2.36,-2.36,-2.57,-2.58,,,-2.71,-2.27,-2.68,
168,-2.84,-2.43,-2.51,-2.48,-2.64,,,-2.93,-2.18,-2.78,
169,-2.86,-2.43,-2.45,-2.64,-2.69,,,-2.72,-2.15,-2.77,
170,-2.79,-2.31,-2.42,-2.53,-2.50,,,-2.68,-2.34,-2.80,
171,-2.79,-2.46,-2.42,-2.61,-2.54,,,-2.72,-2.12,-2.78,
172,-2.88,-2.29,-2.44,-2.61,-2.66,,,-2.89,-2.20,-2.72,
173,-2.89,-2.36,-2.42,-2.69,-2.67,,,-2.74,-2.36,-2.70,
174,-2.98,-2.44,-2.48,-2.44,-2.49,,,-2.76,-2.22,-2.76,
175,-2.79,-2.61,-2.48,-2.63,-2.57,,,-2.76,-2.06,-2.69,
176,-2.87,-2.39,-2.42,-2.44,-2.73,,,-2.75,-2.16,-2.79,
177,-2.77,-2.37,-2.47,-2.55,-2.70,,,-2.71,-2.23,-2.74,
178,-2.82,-2.34,-2.31,-2.53,-2.63,,,-2.89,-2.10,-2.90,
179,-2.82,-2.33,-2.45,-2.40,-2.48,,,-2.69,-2.54,-2.64,
180,-2.82,-2.34,-2.49,-2.55,-2.64,,,-2.66,-2.08,-2.69,
181,-2.82,-2.34,-2.42,-2.45,-2.61,,,-2.90,-2.20,-2.72,
182,-2.82,-2.57,-2.39,-2.65,-2.59,,,-2.80,-1.88,-2.74,
183,-2.87,-2.34,-2.35,-2.54,-2.64,,,-2.75,-1.96,-2.77,
184,-2.84,-2.35,-2.56,-2.58,-2.56,,,-2.90,-2.14,-2.66,
185,-2.96,-2.38,-2.33,-2.53,-2.54,,,-2.62,-2.04,-2.85,
186,-2.89,-2.35,-2.41,-2.59,-2.47,,,-2.85,-1.97,-2.76,
187,-2.91,-2.32,-2.53,-2.52,-2.56,,,-2.71,-1.93,-2.76,
188,-2.81,-2.40,-2.47,-2.55,-2.58,,,-2.78,-2.13,-2.65,
189,-2.80,-2.44,-2.50,-2.61,-2.60,,,-2.68,-2.30,-2.70,
190,-2.82,-2.37,-2.60,-2.50,-2.64,,,-2.85,-2.46,-2.73,
191,-2.81,-2.40,-2.47,-2.43,-2.61,,,-2.68,-2.31,-2.69,
192,-2.91,-2.37,-2.60,-2.54,-2.42,,,-2.80,-2.49,-2.70,
193,-2.85,-2.36,-2.45,-2.59,-2.68,,,-2.75,-2.22,-2.78,
194,-2.87,-2.28,-2.47,-2.68,-2.54,,,-2.72,-2.12,-2.79,
195,-2.93,-2.38,-2.52,-2.74,-2.70,,,-2.81,-2.09,-2.68,
196,-2.84,-2.35,-2.59,-2.63,-2.75,,,-2.72,-2.28,-2.72,
197,-2.88,-2.36,-2.49,-2.66,-2.56,,,-2.73,-1.99,-2.73,
198,-2.93,-2.23,-2.71,-2.47,-2.43,,,-2.70,-2.01,-2.77,
199,-2.89,-2.28,-2.48,-2.49,-2.65,,,-2.66,-2.21,-2.70,
